timestamp_iso,status_code,latency_ms,error
2026-09-12T13:47:19.982110+00:00,201,405.11,
2026-09-12T13:47:19.991830+00:00,201,409.03,
2026-09-12T13:47:19.993030+00:00,201,418.79,
2026-09-12T13:47:20.013338+00:00,201,408.59,
2026-09-12T13:47:20.018208+00:00,201,414.49,
2026-09-12T13:47:20.024073+00:00,201,411.68,
2026-09-12T13:47:20.029288+00:00,201,420.14,
2026-09-12T13:47:20.070821+00:00,201,416.03,
2026-09-12T13:47:20.066792+00:00,201,423.1,
2026-09-12T13:47:20.061211+00:00,201,431.36,
2026-09-12T13:47:20.077027+00:00,201,418.95,
2026-09-12T13:47:20.084118+00:00,201,423.4,
2026-09-12T13:47:20.103528+00:00,201,428.72,
2026-09-12T13:47:20.101866+00:00,201,441.59,
2026-09-12T13:47:20.120018+00:00,201,426.99,
2026-09-12T13:47:20.132041+00:00,201,435.39,
2026-09-12T13:47:20.129470+00:00,201,450.49,
2026-09-12T13:47:20.169763+00:00,201,427.69,
2026-09-12T13:47:20.168133+00:00,201,444.47,
2026-09-12T13:47:20.184954+00:00,201,438.46,
2026-09-12T13:47:20.199951+00:00,201,447.93,
2026-09-12T13:47:20.230537+00:00,201,461.26,
2026-09-12T13:47:20.247639+00:00,201,471.31,
2026-09-12T13:47:20.262695+00:00,201,470.29,
2026-09-12T13:47:20.260960+00:00,201,487.24,
2026-09-12T13:47:20.277086+00:00,201,480.9,
2026-09-12T13:47:20.290646+00:00,201,492.28,
2026-09-12T13:47:20.292743+00:00,201,492.9,
2026-09-12T13:47:20.331422+00:00,201,488.48,
2026-09-12T13:47:20.335339+00:00,201,488.58,
2026-09-12T13:47:20.329442+00:00,201,497.62,
2026-09-12T13:47:20.340743+00:00,201,492.79,
2026-09-12T13:47:20.352308+00:00,201,497.14,
2026-09-12T13:47:20.367261+00:00,201,496.63,
2026-09-12T13:47:20.364530+00:00,201,507.96,
2026-09-12T13:47:20.376462+00:00,201,500.64,
2026-09-12T13:47:20.383941+00:00,201,509.42,
2026-09-12T13:47:20.387323+00:00,201,511.34,
2026-09-12T13:47:20.400949+00:00,201,503.09,
2026-09-12T13:47:20.399175+00:00,201,515.22,
2026-09-12T13:47:20.411923+00:00,201,505.63,
2026-09-12T13:47:20.422018+00:00,201,511.14,
2026-09-12T13:47:20.432784+00:00,201,514.55,
2026-09-12T13:47:20.431399+00:00,201,522.89,
2026-09-12T13:47:20.435833+00:00,201,521.29,
2026-09-12T13:47:20.449535+00:00,201,528.22,
2026-09-12T13:47:20.463076+00:00,201,531.35,
2026-09-12T13:47:20.486942+00:00,201,539.66,
2026-09-12T13:47:20.489985+00:00,201,541.55,
2026-09-12T13:47:20.492657+00:00,201,546.14,
2026-09-12T13:47:20.496062+00:00,201,546.78,
2026-09-12T13:47:20.496938+00:00,201,556.58,
2026-09-12T13:47:20.507771+00:00,201,556.52,
2026-09-12T13:47:20.532326+00:00,201,560.22,
2026-09-12T13:47:20.530580+00:00,201,567.76,
2026-09-12T13:47:20.543550+00:00,201,567.06,
2026-09-12T13:47:20.547106+00:00,201,566.49,
2026-09-12T13:47:20.567524+00:00,201,566.38,
2026-09-12T13:47:20.565631+00:00,201,575.24,
2026-09-12T13:47:20.580221+00:00,201,574.74,
2026-09-12T13:47:20.597541+00:00,201,573.53,
2026-09-12T13:47:20.595909+00:00,201,578.6,
2026-09-12T13:47:20.612716+00:00,201,576.0,
2026-09-12T13:47:20.623511+00:00,201,581.79,
2026-09-12T13:47:20.633597+00:00,201,587.46,
2026-09-12T13:47:20.647993+00:00,201,584.17,
2026-09-12T13:47:20.664242+00:00,201,587.64,
2026-09-12T13:47:20.691906+00:00,201,579.74,
2026-09-12T13:47:20.693107+00:00,201,592.43,
2026-09-12T13:47:20.719052+00:00,201,581.68,
2026-09-12T13:47:20.726461+00:00,201,590.1,
2026-09-12T13:47:20.733082+00:00,201,586.53,
2026-09-12T13:47:20.748295+00:00,201,592.85,
2026-09-12T13:47:20.758083+00:00,201,593.17,
2026-09-12T13:47:20.759564+00:00,201,599.43,
2026-09-12T13:47:20.783040+00:00,201,601.82,
2026-09-12T13:47:20.785729+00:00,201,605.47,
2026-09-12T13:47:20.804250+00:00,201,610.05,
2026-09-12T13:47:20.820093+00:00,201,603.44,
2026-09-12T13:47:20.824054+00:00,201,603.19,
2026-09-12T13:47:20.827156+00:00,201,607.77,
2026-09-12T13:47:20.833615+00:00,201,612.97,
2026-09-12T13:47:20.828367+00:00,201,622.12,
2026-09-12T13:47:20.849674+00:00,201,615.95,
2026-09-12T13:47:20.863989+00:00,201,612.27,
2026-09-12T13:47:20.862381+00:00,201,616.85,
2026-09-12T13:47:20.872596+00:00,201,618.68,
2026-09-12T13:47:20.877199+00:00,201,621.07,
2026-09-12T13:47:20.893498+00:00,201,615.43,
2026-09-12T13:47:20.898818+00:00,201,622.35,
2026-09-12T13:47:20.894722+00:00,201,629.16,
2026-09-12T13:47:20.904124+00:00,201,622.73,
2026-09-12T13:47:20.914505+00:00,201,629.56,
2026-09-12T13:47:20.917652+00:00,201,629.72,
2026-09-12T13:47:20.927451+00:00,201,635.32,
2026-09-12T13:47:20.933305+00:00,201,632.48,
2026-09-12T13:47:20.947449+00:00,201,632.6,
2026-09-12T13:47:20.954403+00:00,201,630.24,
2026-09-12T13:47:20.957232+00:00,201,634.61,
2026-09-12T13:47:20.959990+00:00,201,641.8,
2026-09-12T13:47:20.977877+00:00,201,641.55,
2026-09-12T13:47:20.994645+00:00,201,638.49,
2026-09-12T13:47:20.996651+00:00,201,640.74,
2026-09-12T13:47:21.026703+00:00,201,624.88,
2026-09-12T13:47:21.031716+00:00,201,632.61,
2026-09-12T13:47:21.038923+00:00,201,629.42,
